customer_id,churn_score,uplift_score,quadrant_label,recommended_action,execution_timestamp
9702-AIUJO,0.0907,0.0703,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2252-ISRNH,0.7903,-0.0166,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4324-BZCKL,0.6323,0.03,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2482-CZGBB,0.8468,0.077,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2012-NWRPA,0.9114,0.0543,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8245-UMPYT,0.85,-0.0371,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4745-LSPLO,0.6256,0.2345,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0895-UADGO,0.0849,0.0092,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7558-IMLMT,0.0683,0.0224,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2589-AYCRP,0.0969,0.0471,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7112-OPOTK,0.6379,0.0694,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8514-VZHEB,0.0775,0.0199,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9833-TGFHX,0.4302,0.0607,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2930-UOTMB,0.5642,0.1686,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
5126-RCXYW,0.0652,-0.0077,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6127-IYJOZ,0.8118,0.0191,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4671-LXRDQ,0.7745,0.01,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7967-HYCDE,0.8361,0.0897,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6284-KMNUF,0.3477,0.1111,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7234-KMNRQ,0.3219,0.1637,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2108-GLPQB,0.5217,0.0644,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8006-PYCSW,0.5612,0.128,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4450-DLLMH,0.8904,0.0434,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9087-EYCPR,0.0772,0.0159,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9254-RBFON,0.3343,0.1576,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9128-CPXKI,0.0712,-0.0249,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5940-NFXKV,0.8151,0.1468,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6374-AFWOX,0.0706,0.0031,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1569-TTNYJ,0.9058,-0.006,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0877-SDMBN,0.1997,0.2055,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6641-XRPSU,0.615,0.0805,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6275-YDUVO,0.9025,0.0091,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7606-BPHHN,0.0717,-0.0149,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6445-TNRXS,0.0719,0.088,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5480-HPRRX,0.6982,0.0399,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5712-PTIWW,0.8781,0.1354,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1376-HHBDV,0.549,0.1083,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6518-KZXCB,0.0681,0.0339,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0337-CNPZE,0.8499,0.0651,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7080-TNUWP,0.1246,0.0979,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4522-AKYLR,0.8236,0.011,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1852-QSWCD,0.0698,0.001,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0739-UUAJR,0.0643,0.0077,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4662-EKDPQ,0.7855,0.1133,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2988-PLAHS,0.6561,0.0397,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1221-GHZEP,0.0656,-0.0049,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1534-OULXE,0.0813,0.0521,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3908-MKIMJ,0.0687,-0.0015,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2072-ZVJJX,0.0698,0.0029,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5293-WXJAK,0.8641,0.1064,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6437-UKHMV,0.8988,-0.0021,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2251-PYLPB,0.064,-0.0048,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1352-VHKAJ,0.6974,0.1687,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4580-TMHJU,0.5238,0.0546,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1016-DJTSV,0.8965,0.011,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8450-UYIBU,0.6137,0.1311,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7901-HXJVA,0.855,0.112,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9631-RXVJM,0.085,0.0282,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9558-IHEZX,0.0682,-0.0261,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7067-KSAZT,0.1754,0.2898,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3936-QQFLL,0.5675,0.0931,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0620-DLSLK,0.8127,0.1338,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4115-BNPJY,0.0817,-0.0694,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
8908-NMQTX,0.0634,-0.0346,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3156-QLHBO,0.6357,0.0228,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2108-YKQTY,0.7493,0.081,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4257-GAESD,0.7217,0.0853,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3005-TYFRD,0.5754,0.2422,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0895-DQHEW,0.6225,0.334,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6419-ZTTLE,0.1294,-0.0183,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6243-OZGFH,0.626,0.1733,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2604-IJPDU,0.8169,0.1119,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3737-XBQDD,0.8063,0.0887,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1122-JWTJW,0.8832,0.0845,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7061-OVMIM,0.0964,0.0598,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5035-PGZXH,0.3539,0.2977,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6100-FJZDG,0.097,0.0274,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1666-JXLKU,0.8285,0.1177,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5747-PMBSQ,0.8594,0.0152,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2189-WWOEW,0.8331,0.1307,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7979-CORPM,0.8322,0.1182,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0689-NKYLF,0.8637,0.1162,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4548-SDBKE,0.9011,0.0418,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7880-XSOJX,0.7093,0.0451,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3003-CMDUU,0.8113,0.1363,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1657-DYMBM,0.0769,-0.0111,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4658-HCOHW,0.8461,0.0341,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1635-FJFCC,0.5981,0.1204,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9518-RWHZL,0.1086,0.1268,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2565-JSLRY,0.6919,0.2409,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2108-XWMPY,0.7731,0.0781,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4700-UBQMV,0.3724,0.1687,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0048-LUMLS,0.3648,0.0725,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5997-OPVFA,0.0635,-0.0146,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8292-ITGYJ,0.0683,0.0064,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4184-VODJZ,0.1628,-0.0356,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3847-BAERP,0.5027,0.0691,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0774-RMNUW,0.0644,-0.0173,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3902-FOIGH,0.8957,0.041,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2325-ZUSFD,0.0969,0.116,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6061-GWWAV,0.174,0.1217,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5442-BHQNG,0.8894,0.092,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2433-KMEAS,0.6308,0.0491,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7503-QQRVF,0.8592,0.047,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9968-FFVVH,0.0801,0.0466,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4295-YURET,0.0697,-0.0107,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2186-QZEYA,0.5647,0.0357,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3902-MIVLE,0.0666,-0.001,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2229-DPMBI,0.0841,-0.0186,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2097-YVPKN,0.0825,0.012,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6857-VWJDT,0.8995,0.0225,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3780-DDGSE,0.7631,0.0755,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5025-GOOKI,0.282,0.0909,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3370-HXOPH,0.9003,0.0664,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3195-TQDZX,0.6039,0.069,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7047-FWEYA,0.3497,0.169,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2378-YIZKA,0.0644,-0.0166,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2434-EEVDB,0.069,0.0032,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0946-FKYTX,0.0952,0.0616,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7996-MHXLW,0.0704,0.0114,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4508-OEBEY,0.1356,0.1549,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7250-EQKIY,0.7884,0.0321,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0186-CAERR,0.1015,0.0616,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9360-OMDZZ,0.8615,0.0545,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3372-KWFBM,0.8247,0.1308,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5027-XWQHA,0.7292,0.0296,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6366-ZGQGL,0.5868,0.1413,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3401-URHDA,0.1251,0.0904,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4302-ZYFEL,0.0871,0.0311,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7163-OCEQI,0.4048,0.0934,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7706-YLMQA,0.084,0.0503,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1184-PJVDB,0.8765,0.093,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2878-RMWXY,0.0758,-0.0042,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5016-ETTFF,0.5876,0.2019,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8246-SHFGA,0.3126,0.099,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4201-JMNGR,0.8689,-0.0657,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
4682-BLBUC,0.1548,0.0494,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2612-RRIDN,0.9011,0.0081,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7055-VKGDA,0.2038,0.094,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6257-DTAYD,0.0729,0.0342,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5445-UTODQ,0.8965,-0.0192,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5876-HZVZM,0.66,-0.0849,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
9389-ACWBI,0.8728,0.0334,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1116-DXXDF,0.1324,-0.0587,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
6348-SNFUS,0.0663,-0.0157,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8996-ZROXE,0.1137,0.0016,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6505-OZNPG,0.0933,-0.2681,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
2001-EWBQU,0.0779,0.2095,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0913-XWSCN,0.4273,0.1313,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3720-DBRWL,0.0671,-0.0067,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6410-LEFEN,0.7209,0.0765,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9732-KPKBW,0.8342,-0.0239,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2882-WDTBA,0.0665,-0.0097,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7668-XCFYV,0.8717,0.0381,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8859-DZTGQ,0.0676,0.0101,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8053-WWDRO,0.6783,0.0735,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3745-HRPHI,0.0647,0.0047,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2845-AFFTX,0.8823,0.1298,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2725-TTRIQ,0.0646,0.0033,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2806-MLNTI,0.3376,0.1902,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0927-CNGRH,0.5875,0.112,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6572-ADKRS,0.6226,0.1295,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8993-PHFWD,0.5298,0.1249,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4614-NUVZD,0.8835,0.1721,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8485-GJCDN,0.8938,-0.0014,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7683-CBDKJ,0.818,0.1388,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8486-AYEQH,0.6988,0.0681,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3563-SVYLG,0.0651,-0.0202,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2960-NKRSO,0.7872,0.1294,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7813-ZGGAW,0.5674,0.1623,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4075-JFPGR,0.3589,0.0679,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0547-HURJB,0.4414,0.0887,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3133-PZNSR,0.0687,0.0221,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9572-MTILT,0.4643,0.1205,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7552-KEYGT,0.0702,-0.0212,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4484-CGXFK,0.8234,0.0197,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0486-LGCCH,0.0811,-0.0052,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3278-FSIXX,0.6885,0.0858,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7410-YTJIK,0.8502,0.0453,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9734-YWGEX,0.8953,0.0123,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7799-LGRDP,0.0777,0.0283,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2731-GJRDG,0.243,0.129,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9251-AWQGT,0.0774,0.0067,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5774-XZTQC,0.5503,0.0361,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3606-SBKRY,0.2075,0.0613,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9313-CDOGY,0.2606,0.0467,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9787-XVQIU,0.8893,0.1828,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4183-MYFRB,0.8702,0.1047,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5366-IJEQJ,0.86,0.177,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7515-LODFU,0.0705,-0.076,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
1555-DJEQW,0.0702,0.0371,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0946-CLJTI,0.8295,0.0479,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9277-JOOMO,0.5462,0.07,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0221-NAUXK,0.2204,0.0965,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9396-ZSFLL,0.519,0.1121,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7901-TBKJX,0.7767,0.1216,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7233-DRTRF,0.564,0.1492,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9575-IWCAZ,0.3358,0.1081,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4291-HYEBC,0.1875,0.0871,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
